7.07408,3.21993
6.75229,3.22029
6.83497,3.22073
6.9894,3.22499
6.94374,3.22451
5.75599,3.24868
5.7152,3.23944
3.99638,3.36878
7.63356,3.22066
2.33458,4.21556
7.86432,3.22007
1.42333,5.3375
7.30475,3.22083
1.67328,8.09907
5.97685,3.23248
1.0719,7.33469
7.14765,3.22255
1.48553,7.39535
6.14871,3.22761
1.92571,8.10723
5.84955,3.23878
1.49217,8.29341
5.60648,3.25676
1.81184,9.21824
4.32907,3.29167
1.78135,8.86131
4.26398,3.27033
1.84064,9.62198
4.89363,3.25058
2.32531,9.0077
5.33907,3.23507
1.31395,11.9288
1.42266,4.12186
6.57602,3.22236
2.25043,15.3545
0.504247,8.9234
6.37394,3.22354
1.59478,12.1567
1.26977,4.81456
6.32217,3.22284
1.96753,12.9838
1.99646,4.00406
6.72625,3.22276
3.82091,14.467
2.19838,4.16202
7.31651,3.22236
4.19173,12.4937
3.19881,3.41519
1.93994,7.40027
5.5529,3.22626
2.24698,9.89581
1.92618,3.84195
1.52974,3.98779
1.28547,6.0536
3.71336,3.27544
2.56214,14.9594
1.16731,10.3967
5.4793,3.23235
0.992904,9.22502
4.43129,3.26262
2.27461,7.30299
4.7225,3.25765
2.71275,8.87839
4.50045,3.30285
2.48582,9.8484
1.67832,4.55203
3.63584,3.2781
1.10839,13.7854
1.25274,11.7967
1.58462,3.89309
1.0234,4.3723
1.41318,4.53935
0.998437,4.48365
1.10931,4.83023
1.80985,3.72215
1.36303,6.91868
2.66084,3.50246
5.26324,3.48104
3.94058,5.01204
3.22237,3.98951
1.73497,5.69929
2.16286,3.45132
1.11805,7.84894
1.04432,4.24623
1.31671,3.75606
1.02915,5.23619
2.12453,3.56563
0.872024,9.55139
0.714322,7.64685
1.50164,3.65827
0.658995,6.57548
2.58658,3.43587
1.26745,7.14303
1.79792,4.72865
2.11093,4.17902
1.46925,4.14404
1.41511,3.85362
2.29434,3.56479
2.56909,3.57005
3.3942,3.46472
2.82716,3.65762
2.49464,4.00895
2.62716,3.75795
1.9216,4.20855
1.9395,3.91079
1.91978,4.01195
1.49734,4.37522
1.37178,4.12307
1.10413,4.35399
1.37861,4.02374
1.35168,4.1791
1.30047,4.01829
1.38546,4.0713
1.09689,4.48703
1.36412,3.9489
0.967705,4.27628
1.19883,4.19393
0.939899,4.47741
0.979342,4.42538
1.77362,3.76722
3.08191,3.4872
2.48094,3.9224
2.07906,4.51668
1.95939,3.7189
1.35656,4.18174
1.50888,4.17288
1.83936,3.65196
1.87935,3.94774
2.58096,3.62137
2.17046,3.57367
1.81963,3.88449
1.28357,4.31743
1.10006,4.00062
1.61914,3.66674
1.55275,4.10702
1.963,3.92965
1.90651,3.74742
1.70436,3.97001
1.59298,3.87344
1.62813,3.69628
1.36308,4.20865
1.67919,3.75128
1.82542,3.77156
2.03654,3.89123
2.05128,3.80617
1.40771,4.17819
2.14455,3.62713
1.87966,3.74616
2.13982,3.86081
2.0445,3.87112
1.77026,3.81487
1.51577,4.14816
1.24062,4.09079
1.86241,3.58546
2.74703,3.5879
3.17637,3.47385
2.24102,4.72842
1.89583,3.74449
1.54249,4.03698
2.19616,3.71372
2.6749,3.69512
2.33939,4.05498
1.89262,3.83783
1.50944,3.77626
1.5257,3.93605
1.51338,4.00126
1.95764,3.73905
1.57382,3.96902
1.49802,4.13643
1.52594,3.94374
1.42437,3.90993
1.43875,3.9929
1.60541,3.89379
1.4926,3.84229
1.51945,3.91748
1.49351,4.02025
1.49496,3.908
1.5638,3.81606
1.7023,4.0958
1.63036,3.97505
1.6628,3.86421
1.53107,3.97383
1.32978,4.04324
1.25108,4.05681
1.38954,3.95687
1.44673,4.01175
1.90623,3.94814
1.71804,3.85945
1.41939,3.97604
1.68734,3.82643
1.65484,3.84452
1.63081,4.00996
1.45192,3.99333
1.31436,4.09145
1.11055,4.32248
0.886335,4.29247
1.27181,3.97946
1.38275,4.00159
1.53037,3.87592
1.39755,4.03558
1.13749,4.31073
1.16134,4.02699
1.32192,3.96075
1.40745,4.06964
1.26583,4.06267
1.30132,4.0042
1.1065,4.30408
1.29954,4.07659
1.45684,3.87317
1.36734,3.99202
1.3997,4.11249
1.59011,3.85769
1.41754,4.20937
1.36408,3.81196
1.22586,4.11371
1.40097,3.93626
1.46783,3.82351
1.35193,4.02812
1.68355,3.87186
1.47331,3.81764
1.43874,3.95356
1.42668,4.00375
1.22522,3.93755
1.50405,3.82996
1.1949,4.08003
1.20002,4.06761
1.2899,3.96743
1.35414,4.0649
1.85719,3.66494
1.56691,4.08538
1.76014,3.92597
1.93483,3.78448
1.70478,4.06808
1.36632,4.05725
1.14029,4.10429
1.24717,4.03553
1.76263,3.95157
1.78068,3.77942
1.95526,3.83416
1.35179,4.34941
1.16165,4.18003
1.48336,3.83741
2.04325,3.81017
2.19787,3.74106
1.91478,3.7886
1.29099,4.18175
1.12266,4.09166
1.00598,4.25394
1.1099,4.2338
1.32336,4.10751
1.32284,3.89001
1.5415,3.94627
1.47633,4.10393
1.64981,3.82876
1.66827,3.79446
1.57394,4.10933
1.7206,3.83961
1.60568,3.77476
1.42497,4.28255
1.33775,4.03289
1.49923,3.7867
1.4269,3.97273
1.40658,4.10811
1.50442,4.01352
1.38229,3.89418
1.40044,4.03814
1.41176,4.03648
1.33722,3.93065
1.68202,4.0025
1.88109,3.76879
1.87177,3.79759
1.63028,3.95843
1.59619,4.02324
1.31045,4.03551
1.12054,4.01515
1.46028,3.7985
1.3004,4.11721
1.35422,4.10275
1.94898,3.73934
1.95635,3.87478
1.50654,4.22798
1.49275,3.89194
1.84264,3.83124
1.81193,3.72562
1.59017,4.20023
1.45838,3.87697
1.3808,4.04155
1.53312,4.03162
1.47772,4.0051
1.70205,3.7157
1.61233,3.90066
1.47622,3.96874
1.46094,3.94812
1.40223,4.05586
1.55033,3.74863
1.38084,4.1536
1.27574,4.2382
1.18805,3.98118
1.20666,4.0348
1.28043,4.05877
1.18741,3.97196
1.23713,4.12677
1.39406,3.81487
1.3599,4.07272
1.55005,3.73743
1.32522,4.23122
1.23502,3.97474
1.35754,3.95668
1.13075,4.08754
1.31423,4.05556
1.28136,4.00073
1.55236,3.84035
1.42837,4.07402
1.51334,3.9056
1.46218,3.84301
1.33939,4.09508
1.45756,3.83815
1.35939,3.88574
1.29433,4.07283
1.56338,3.75681
1.3657,3.99949
1.46972,4.00874
1.24511,3.87961
1.28466,4.12377
1.66107,3.78685
1.89933,3.82815
2.03559,3.7361
1.72671,4.08307
1.7437,3.7347
1.685,4.15227
1.61777,3.74333
1.27007,4.1543
1.31921,4.07007
1.28313,3.89422
1.26349,4.08994
1.37278,3.83208
1.60763,3.84561
1.58752,3.96574
1.70369,3.58703
1.40278,4.61116
1.23555,3.79379
1.18455,4.21223
1.30324,3.97323
1.57945,3.82149
1.56852,4.06514
1.65999,3.64381
1.82464,4.39116
1.97166,3.53913
1.82314,4.17205
1.79521,3.725
1.50573,4.00471
1.50724,3.83156
1.30283,3.99087
1.51668,3.77434
1.56356,3.78137
1.27517,4.06729
1.09072,4.11499
1.1021,4.0048
1.11388,4.1494
1.47748,3.75105
1.35976,4.07472
1.45372,3.97478
1.51392,3.92494
1.33655,4.10963
1.44537,3.88103
1.36224,4.05908
1.20286,4.02695
1.29038,4.01668
1.1648,4.10608
1.3919,3.92566
1.56284,3.80935
1.56418,3.83219
1.58722,3.83292
1.67638,3.97541
1.73502,3.69387
1.67471,4.08168
1.59858,3.90564
1.44411,3.83299
1.41464,4.34093
1.52769,3.71704
1.54056,4.11922
1.43626,4.16501
1.59786,3.65542
1.3862,4.56488
1.50229,3.82076
1.19496,4.10801
1.14489,4.38725
1.20596,3.97144
1.36105,3.94291
1.63386,3.83262
1.55706,3.90261
1.43219,3.90929
1.54397,3.76002
1.55951,4.12396
1.40982,3.93989
1.59149,3.77992
1.65295,4.00656
1.38767,4.03771
1.5661,3.7265
1.39216,4.10909
1.31053,4.11479
1.38076,3.86574
1.39868,4.07263
1.43543,3.7646
1.47105,3.87209
1.48661,4.08049
1.42523,3.8551
1.28513,3.93679
1.27581,3.99706
1.12346,4.03383
1.74303,3.65871
1.68085,3.90999
1.40171,4.00746
1.555,3.9231
1.51562,3.84717
1.29557,4.53637
1.63057,3.67102
1.63067,4.01198
1.91132,3.61893
1.61743,3.85638
1.5007,3.95285
1.43925,3.7596
1.40217,3.86389
1.59139,3.87807
1.79363,3.73515
1.88119,3.61004
2.10013,3.67222
1.70136,3.9064
1.73203,3.71236
1.69564,3.81257
1.63978,3.77327
1.72206,3.7923
1.81248,3.69803
1.98131,4.15071
1.85189,3.72454
1.70981,3.74207
1.50111,4.08301
1.56268,3.78177
1.40345,3.93657
1.19744,4.24287
1.07604,4.15177
1.17049,3.95102
1.33451,4.03522
1.39544,3.88979
1.71533,3.78172
1.37594,4.06615
1.61401,3.82838
1.5333,3.93663
1.57112,3.77241
1.42895,4.08247
1.42292,3.87651
1.32099,4.01787
1.07064,4.08646
1.37227,3.78634
1.43487,3.91592
1.44248,3.95121
1.51195,3.76934
1.40546,4.10577
1.75973,3.61705
1.5688,4.15425
1.41845,4.08634
1.83218,3.52439
1.96068,4.60669
2.07476,3.57182
1.56843,3.89949
1.42043,3.99335
1.54612,3.8942
1.7349,3.65035
1.56935,4.28218
1.90084,3.63571
1.68869,4.08051
1.75727,3.63839
1.53809,4.25788
1.60627,3.72619
1.50801,4.1675
1.29901,4.02271
1.34149,4.01863
1.24726,3.89261
1.52383,4.15886
1.28774,4.06206
1.45971,3.94944
1.32897,4.22486
1.39148,3.80261
1.39816,4.06657
1.53794,3.76607
1.38097,4.04771
1.33306,3.9538
1.25869,4.08929
1.30761,4.04657
1.36381,3.93924
1.38688,3.95739
1.28513,4.08149
1.2166,3.91043
1.26865,3.97531
1.26459,4.08544
1.19139,3.98324
1.27272,3.99573
1.25081,4.09595
1.34465,3.876
1.27739,3.90304
1.26779,4.04823
1.53097,3.66888
1.54271,3.94488
1.47133,3.8032
1.65097,4.08081
1.56864,3.67925
1.74462,4.55726
1.60276,3.57445
1.75739,4.15293
1.61497,3.73718
1.42536,4.13685
1.64001,3.67992
1.58696,4.04144
1.55971,3.77249
1.59362,3.88702
1.33305,3.95619
1.35034,3.96696
1.26418,3.96313
1.62431,3.81507
1.60068,4.02363
1.64494,3.74287
1.34069,4.0647
1.18898,4.11605
1.55369,3.82538
1.63879,4.00949
1.90146,3.63553
1.61361,3.97226
1.68791,3.97084
1.58052,3.76847
1.64508,3.84955
1.42804,3.94487
1.2544,3.92289
1.11947,4.22025
1.29394,3.9158
1.25661,4.38112
1.21114,3.98363
1.26146,4.13629
1.54396,3.71342
1.81482,4.63735
2.0027,3.49105
1.9254,4.51664
1.75345,3.64687
1.23198,4.16248
1.27313,3.91859
1.57027,3.78493
1.309,4.14316
1.8151,3.65629
1.76037,3.81104
1.79491,3.96138
1.49179,4.00202
1.30817,3.89278
1.18634,4.14527
1.23974,3.95555
1.41321,3.9254
1.39914,3.79716
1.42688,3.87676
1.18751,3.98083
1.33534,3.7998
1.30988,4.03666
1.29756,4.26027
1.35489,3.7842
1.21264,4.23939
1.45388,3.87141
1.48354,4.11076
1.4689,3.75254
1.49155,4.18639
1.39904,3.85877
1.21945,4.15978
1.39844,3.86931
1.63172,3.87985
1.6379,3.91994
1.65146,3.82956
1.68809,3.95869
1.7501,3.71634
1.47713,4.1456
1.26779,4.12817
1.31976,3.95237
1.20822,4.02201
1.25512,4.09894
1.47287,3.73816
1.59954,3.90989
1.6308,3.81056
1.43903,3.89017
1.46025,3.80048
1.3363,4.10646
1.34047,3.94832
1.48653,3.86986
1.6441,3.84334
1.48129,4.26221
1.56612,3.58062
1.60687,4.79954
1.57422,3.57503
1.33057,4.15418
1.37754,3.97951
1.70188,3.62351
1.73329,3.9362
2.05002,3.73048
1.76745,3.70281
1.5457,4.06853
1.45717,3.86721
1.44727,4.20915
1.35546,3.87432
1.46554,4.16547
1.49242,3.72878
1.39149,3.95547
1.65762,3.73583
1.50328,4.33409
1.44681,3.77483
1.58089,3.72415
1.58265,3.98797
1.69763,3.7384
1.44983,3.8774
1.21215,4.35112
1.3071,3.74161
1.26636,4.705
1.42127,3.77555
1.29555,3.86816
1.61742,3.81069
1.59527,3.70996
1.59185,3.82573
1.48803,3.81058
1.37759,4.04418
1.32794,3.79762
1.26388,4.02921
1.42389,3.84477
1.58815,3.86423
1.53538,3.82712
1.60845,3.87518
1.53885,3.83482
1.4437,4.02574
1.42324,3.77915
1.25282,4.02139
1.37046,3.901
1.45951,3.76823
1.26455,4.25852
1.62016,3.62752
1.42722,3.939
1.64624,3.95685
1.61675,3.81411
1.2999,4.06696
1.24177,3.9468
1.15578,3.95452
1.26597,4.17362
1.42803,3.75582
1.45306,4.14382
1.30275,3.75508
1.56152,4.53306
1.62995,3.6109
1.7072,4.2836
1.94528,3.5732
1.87735,4.11586
1.66052,3.68041
1.39844,3.99852
1.23629,4.03845
1.20445,4.06309
1.19731,3.9038
1.34147,3.93187
1.3377,3.94178
1.48117,3.94583
1.51036,3.80449
1.59919,3.83868
1.56385,3.79109
1.68661,3.80158
1.48873,3.9181
